id,nombre,ini,fin,alumno_id,vip,obs,forma_id,canceled,school_id,person_name,created_at,updated_at
1659215,anual,2011-04-01,2012-03-31,1738864,false,"",50007,2012-01-05,1,,2011-04-06 14:14:49 UTC,2012-01-05 15:15:14 UTC
1659216,Semestral a precio de anual,2011-04-01,2011-09-30,1736619,false,"",50007,,1,,2011-04-06 14:16:52 UTC,2011-04-06 14:16:52 UTC
1659217,Semestral a precio de anual,2011-04-01,2011-09-30,1736383,false,"",50007,,1,,2011-04-06 14:17:28 UTC,2011-04-06 14:17:28 UTC
1659270,anual,2011-04-01,2012-03-31,1739233,false,"",50007,,1,,2011-04-08 16:04:05 UTC,2011-07-26 21:07:21 UTC
1659271,ANU monit,2011-04-01,2012-03-31,50151,false,"",50010,,1,,2011-04-08 18:57:50 UTC,2011-04-08 18:57:50 UTC
1659278,trimestral,2011-04-01,2011-06-30,1738846,false,"",50007,,1,,2011-04-09 16:42:27 UTC,2011-04-09 16:42:27 UTC
1659279,Sem 2xsemana,2011-04-01,2011-09-30,51251,false,"",50013,2011-09-07,1,,2011-04-09 17:28:59 UTC,2011-09-07 17:03:15 UTC
1659302,sem,2011-04-01,2011-09-30,1709038,false,"",1,,1,,2011-04-11 21:48:21 UTC,2011-04-11 21:48:21 UTC
1659306,Semestral,2011-04-01,2011-09-30,50979,false,"",50004,,1,,2011-04-11 22:23:37 UTC,2011-04-11 22:23:37 UTC
1659345,Anual,2011-04-15,2012-03-31,50984,false,"",50010,,1,,2011-04-13 20:52:24 UTC,2011-06-10 16:57:21 UTC
1659360,trimestral,2011-04-19,2011-04-30,1732293,false,"",1,,1,,2011-04-14 13:55:36 UTC,2011-04-14 13:55:36 UTC
1659388,Anual,2011-04-01,2012-03-31,50555,false,"",50010,,1,,2011-04-14 20:19:58 UTC,2011-04-14 20:19:58 UTC
1659397,Anual,2011-04-15,2012-03-30,50070,false,"",50007,,1,,2011-04-16 00:43:09 UTC,2011-04-16 00:43:09 UTC
1659484,ANU,2011-04-01,2012-03-31,50538,false,"",50007,,1,,2011-04-19 22:27:51 UTC,2011-04-19 22:27:51 UTC
1659656,Anu con dcto,2011-05-01,2012-04-30,1667503,false,"",50010,2011-12-14,1,,2011-05-03 01:19:01 UTC,2011-12-14 16:25:28 UTC
1659684,Anual,2011-07-01,2012-06-30,50140,false,"",50007,,1,,2011-05-04 22:38:09 UTC,2011-05-04 22:38:09 UTC
1659686,anual,2011-05-04,2012-04-30,602563,false,"",50007,2011-09-07,1,,2011-05-04 22:55:20 UTC,2011-09-07 17:45:51 UTC
1659712,ANU,2011-05-01,2012-04-30,1740884,false,"",50007,2011-11-10,1,,2011-05-05 23:29:40 UTC,2011-11-10 14:54:52 UTC
1659713,ANU,2011-05-01,2012-04-30,1758285,false,"",50007,,1,,2011-05-06 00:01:19 UTC,2011-06-10 17:01:03 UTC
1659720,monitoría,2011-06-06,2012-05-30,50126,false,"",50007,,1,,2011-05-06 15:51:22 UTC,2011-05-06 15:51:22 UTC
1659729,anual,2011-05-06,2012-04-30,1671031,false,"",50010,,1,,2011-05-07 00:19:33 UTC,2011-05-07 00:19:33 UTC
1659730,Anual,2011-05-06,2012-04-30,1672195,false,"",50010,2011-09-07,1,,2011-05-07 00:22:11 UTC,2011-09-07 17:46:46 UTC
1659752,Anu,2011-05-09,2012-05-09,1758275,false,"",50007,,1,,2011-05-10 01:27:47 UTC,2011-05-10 01:27:47 UTC
1659787,Anual,2011-07-01,2012-06-30,52191,false,"",50007,,1,,2011-05-11 00:03:23 UTC,2011-05-11 00:03:23 UTC
1659800,anual,2011-06-06,2012-06-30,50869,false,"",50007,,1,,2011-05-11 15:38:58 UTC,2011-06-08 17:00:36 UTC
1659820,ANU,2011-05-10,2012-05-09,1762265,false,"",50007,2012-01-05,1,,2011-05-11 22:48:16 UTC,2012-01-05 15:05:19 UTC
1659825,anual,2011-06-01,2012-05-30,1679914,false,"",50007,,1,,2011-05-12 16:08:06 UTC,2011-05-12 16:08:06 UTC
1659840,anual,2011-07-01,2012-06-30,1678963,false,"",50007,,1,,2011-05-13 01:36:14 UTC,2011-05-13 01:36:14 UTC
1659902,ANU,2011-06-01,2012-05-31,51227,false,"",50010,,1,,2011-05-17 23:15:38 UTC,2011-05-17 23:15:38 UTC
1659951,anual,2011-06-01,2012-05-30,51594,false,"",50007,2011-12-14,1,,2011-05-23 22:38:55 UTC,2011-12-14 16:22:36 UTC
1659956,ANU,2011-06-01,2012-05-31,1762621,false,"",50007,2011-09-08,1,,2011-05-24 01:22:13 UTC,2011-09-08 15:26:39 UTC
1659957,ANU,2011-06-01,2012-05-31,1762620,false,"",50007,2012-05-16,1,,2011-05-24 01:23:12 UTC,2012-05-16 16:20:17 UTC
1660004,ANU,2011-06-01,2012-05-31,1762229,false,"",50007,,1,,2011-05-26 23:56:58 UTC,2011-05-26 23:56:58 UTC
1660005,ANU,2011-06-01,2012-05-31,1739104,false,"",50010,2011-09-08,1,,2011-05-27 01:29:48 UTC,2011-09-08 15:25:28 UTC
1660009,anual,2011-06-01,2012-05-31,1672156,false,"",50013,,1,,2011-05-27 15:41:55 UTC,2011-05-27 15:41:55 UTC
1660010,anual,2011-06-01,2012-05-31,1674088,false,"",50013,,1,,2011-05-27 15:43:48 UTC,2011-05-27 15:43:48 UTC
1660079,anual,2011-09-01,2012-08-31,50202,false,"",50007,2012-05-16,1,,2011-06-01 16:38:11 UTC,2012-05-16 16:17:28 UTC
1660086,Anu,2011-08-01,2012-07-31,551569,false,"",50007,,1,,2011-06-01 20:19:12 UTC,2011-06-01 20:19:12 UTC
1660098,Semestral,2011-06-01,2011-12-31,1758278,false,"",50007,,1,,2011-06-02 14:47:56 UTC,2011-06-02 14:47:56 UTC
1660118,ANU,2011-06-01,2012-05-31,1762958,false,"",50010,2011-08-09,1,,2011-06-02 23:58:44 UTC,2011-08-09 14:26:46 UTC
1660138,anual,2011-05-01,2012-04-30,50130,false,"",50007,,1,,2011-06-06 16:42:45 UTC,2011-06-10 16:58:40 UTC
1660175,ANual,2011-08-01,2012-07-31,1729293,false,"",50010,,1,,2011-06-07 23:07:56 UTC,2011-06-07 23:07:56 UTC
1660187,Anual,2011-06-01,2012-05-31,50114,false,"",50013,,1,,2011-06-08 19:27:58 UTC,2011-06-08 19:27:58 UTC
1660201,anual,2011-06-09,2012-05-30,1763793,false,"",50007,2012-04-18,1,,2011-06-09 15:19:09 UTC,2012-04-18 17:21:11 UTC
1660202,anual,2011-06-09,2012-05-30,1763371,false,"",50007,2012-04-18,1,,2011-06-09 15:22:08 UTC,2012-04-18 17:19:57 UTC
1660210,TRI+1,2011-06-09,2011-10-08,1763619,false,"",50010,2011-08-09,1,,2011-06-09 23:13:52 UTC,2011-08-09 14:28:46 UTC
1660223,SEM,2011-06-10,2011-12-09,1763131,false,"",50013,,1,,2011-06-10 23:03:50 UTC,2011-06-10 23:03:50 UTC
1660240,anual,2011-07-01,2012-06-30,50057,false,"",50007,,1,,2011-06-13 21:44:32 UTC,2011-07-04 18:32:39 UTC
1660260,anual,2011-07-01,2012-06-30,50065,false,"",50007,,1,,2011-06-14 23:14:08 UTC,2011-06-14 23:14:08 UTC
1660267,Anual,2011-07-01,2012-06-30,1738846,false,"",50007,2012-02-10,1,,2011-06-15 15:09:54 UTC,2012-02-10 13:37:51 UTC
1660284,ANU,2011-06-16,2012-06-15,1740789,false,"",50007,2012-06-13,1,,2011-06-16 23:17:19 UTC,2012-06-13 17:07:23 UTC
1660334,ANU,2011-06-01,2012-05-31,51226,false,"",50010,,1,,2011-06-22 01:36:16 UTC,2011-06-22 01:36:16 UTC
1660335,ANU,2011-10-01,2012-11-30,1735460,false,"",50010,,1,,2011-06-22 01:48:43 UTC,2012-06-27 00:08:20 UTC
1660368,anual,2011-08-05,2012-07-30,50096,false,"",50007,,1,,2011-06-28 16:37:34 UTC,2011-06-28 16:37:34 UTC
1660370,anu,2011-07-01,2012-06-30,1734910,false,"",50010,,1,,2011-06-28 20:23:27 UTC,2011-06-28 20:23:27 UTC
1660379,Anual decuento 20%,2011-07-16,2012-07-15,1732655,false,"",50010,,1,,2011-06-29 20:36:22 UTC,2011-06-29 20:36:22 UTC
1660380,Anual decuento 20%,2011-08-01,2012-07-31,1665094,false,"",50007,,1,,2011-06-29 20:37:35 UTC,2011-06-29 20:37:35 UTC
1660382,ANU,2011-07-01,2012-06-30,1766939,false,"",1,2011-11-10,1,,2011-06-30 00:22:35 UTC,2011-11-10 14:58:44 UTC
1660383,ANU,2011-07-01,2012-06-30,1680136,false,"",1,2011-11-10,1,,2011-06-30 00:23:12 UTC,2011-11-10 14:51:49 UTC
1660386,anual,2011-08-01,2012-08-30,52251,false,"",50007,2012-03-20,1,,2011-06-30 15:37:30 UTC,2012-03-20 14:24:00 UTC
1660396,anual,2011-07-05,2012-06-30,1731669,false,"",50007,,1,,2011-07-01 00:01:52 UTC,2011-09-16 16:22:10 UTC
1660397,anual,2011-07-01,2012-06-30,1731670,false,"",50010,2011-12-14,1,,2011-07-01 00:07:41 UTC,2011-12-14 16:28:04 UTC
1660398,anual,2011-07-05,2012-06-30,1735544,false,"",50007,2011-10-14,1,,2011-07-01 00:13:42 UTC,2011-10-14 13:53:43 UTC
1660427,anual,2011-08-01,2012-07-30,1732971,false,"",50007,,1,,2011-07-01 23:16:31 UTC,2011-07-01 23:16:31 UTC
1660462,Anual,2011-08-01,2012-07-31,50073,false,"",50007,,1,,2011-07-04 23:08:12 UTC,2011-07-04 23:08:12 UTC
1660468,anual,2011-08-01,2012-07-31,50668,false,"",50007,,1,,2011-07-05 12:51:21 UTC,2011-07-05 12:52:13 UTC
1660469,Anual,2011-07-05,2012-06-30,1729032,false,"",50010,,1,,2011-07-05 13:49:17 UTC,2011-07-05 13:49:17 UTC
1660522,anual,2011-07-01,2012-06-30,1728667,false,"",50010,,1,,2011-07-07 23:20:46 UTC,2011-07-07 23:20:46 UTC
1660534,anual,2011-07-11,2012-07-31,1767478,false,<p>el plan en papel vence el 11 de julio. Renovar en julio.</p>,50007,2012-03-20,1,,2011-07-11 18:54:12 UTC,2012-03-20 14:28:51 UTC
1660551,Anu,2011-08-01,2012-07-31,50968,false,"",50007,2012-01-05,1,,2011-07-12 23:14:43 UTC,2012-01-05 15:07:37 UTC
1660562,anual,2011-08-01,2012-07-31,52383,false,"",50007,,1,,2011-07-13 21:18:01 UTC,2011-07-13 21:18:01 UTC
1660563,anual,2011-07-13,2012-06-30,1738172,false,"",50007,,1,,2011-07-13 22:30:49 UTC,2011-07-13 22:30:49 UTC
1660570,anual,2011-07-01,2012-06-30,52083,false,"",50007,,1,,2011-07-14 17:33:32 UTC,2011-07-14 17:33:32 UTC
1660609,ANU 1xsem,2011-07-18,2012-06-30,1767373,false,"",50010,,1,,2011-07-18 23:57:55 UTC,2011-07-18 23:57:55 UTC
1660630,ANU,2011-08-01,2012-12-31,1733408,false,"",3,,1,,2011-07-19 23:58:04 UTC,2012-04-04 19:57:17 UTC
1660660,Anu 1xsem dcto 20%,2011-07-21,2012-07-31,1763844,false,"",50010,2012-06-14,1,,2011-07-22 00:11:47 UTC,2012-06-14 15:00:36 UTC
1660748,ANU,2011-08-01,2012-07-30,1769384,false,"",50007,2012-06-13,1,,2011-07-29 01:27:02 UTC,2012-06-13 17:13:07 UTC
1660749,anual,2011-08-01,2012-07-31,52362,false,"",50007,2012-02-10,1,,2011-07-29 14:33:54 UTC,2012-02-10 13:31:57 UTC
1660769,Trimestral,2011-08-01,2011-10-31,1769571,false,"",50013,,1,,2011-08-01 22:58:18 UTC,2011-09-19 16:41:22 UTC
1660815,Anual,2011-08-01,2012-07-31,1769595,false,"",50007,,1,,2011-08-02 21:19:42 UTC,2011-08-29 19:24:39 UTC
1660837,anual,2011-08-03,2012-07-30,1768692,false,"",50007,2011-12-14,1,,2011-08-03 19:26:54 UTC,2011-12-14 16:28:49 UTC
1660883,Anual,2011-08-01,2012-07-31,1768587,false,"",50007,2012-06-13,1,,2011-08-05 22:58:58 UTC,2012-06-13 17:10:44 UTC
1660898,anual,2011-08-08,2012-07-31,1770817,false,"",50007,2012-04-18,1,,2011-08-08 21:34:52 UTC,2012-04-18 17:27:09 UTC
1660902,semestral,2011-08-08,2011-12-31,50679,false,"",50007,,1,,2011-08-08 23:28:59 UTC,2011-08-12 20:14:31 UTC
1660978,anual,2011-09-01,2012-08-31,1694814,false,"",50010,,1,,2011-08-10 22:53:57 UTC,2011-08-10 22:53:57 UTC
1660998,anual,2011-08-01,2012-07-31,50930,false,"",50010,,1,,2011-08-12 16:41:18 UTC,2011-08-12 16:41:18 UTC
1660999,anual,2011-09-01,2012-08-30,1735320,false,"",50007,2012-06-13,1,,2011-08-12 16:45:16 UTC,2012-06-13 17:04:31 UTC
1661002,ANU 1xsem,2011-08-01,2012-07-30,1773737,false,"",50010,2012-01-05,1,,2011-08-12 22:23:07 UTC,2012-01-05 15:18:28 UTC
1661032,Anual ,2011-09-01,2012-08-31,50046,false,"",50004,,1,,2011-08-16 22:22:53 UTC,2011-08-16 22:22:53 UTC
1661075,Anual,2011-08-15,2012-08-14,1772281,false,"",50007,,1,,2011-08-24 20:26:47 UTC,2011-08-24 20:26:47 UTC
1661084,Anual,2011-09-01,2012-08-31,1777402,false,"",50007,2012-03-20,1,,2011-08-25 22:04:50 UTC,2012-03-20 14:30:29 UTC
1661093,anual,2011-09-01,2012-08-30,1776157,false,"",50010,,1,,2011-08-26 16:07:50 UTC,2011-09-09 15:13:16 UTC
1661106,Anual,2011-09-01,2012-08-31,1776929,false,"",50007,2012-02-10,1,,2011-08-27 00:22:58 UTC,2012-02-10 13:42:36 UTC
1661109,anual ub,2011-09-01,2012-08-30,1777174,false,"",50007,,1,,2011-08-27 16:21:55 UTC,2011-08-27 16:21:55 UTC
1661131,ANU,2011-09-01,2012-08-31,1695165,false,"",50013,,1,,2011-08-30 01:26:55 UTC,2011-08-30 01:27:12 UTC
1661141,ANU,2011-09-01,2012-08-31,52423,false,"",50007,2012-03-20,1,,2011-08-30 20:10:21 UTC,2012-03-20 14:27:11 UTC
1661179,anual,2011-09-01,2012-08-30,1735244,false,"",50007,2011-11-10,1,,2011-09-02 15:34:59 UTC,2011-11-10 14:53:04 UTC
1661185,ANUAL 1xsem,2011-09-02,2012-08-31,1777511,false,"",50010,2012-03-20,1,,2011-09-02 22:18:30 UTC,2012-03-20 14:32:48 UTC
1661204,Anual,2011-09-05,2012-09-05,1777267,false,"",50010,2011-11-10,1,,2011-09-05 21:07:34 UTC,2011-11-10 15:01:25 UTC
1661205,ANU,2011-10-01,2012-09-30,50343,false,"",50007,,1,,2011-09-05 23:55:28 UTC,2011-09-05 23:55:28 UTC
1661214,anual,2011-10-06,2012-09-30,1672198,false,<p>CAMBIA DE TARJETA</p>,50010,,1,,2011-09-06 15:31:09 UTC,2011-09-06 15:31:09 UTC
1661219,Anual de 15 meses,2011-09-01,2012-11-30,1777724,false,"",50004,,1,,2011-09-06 22:46:26 UTC,2011-11-12 12:49:54 UTC
1661224,Anual,2011-09-01,2012-08-31,51220,false,"",50010,2011-11-10,1,,2011-09-07 12:45:31 UTC,2011-11-10 14:49:42 UTC
1661227,anual,2011-10-01,2012-09-30,1736619,false,"",50007,,1,,2011-09-07 14:18:04 UTC,2011-09-07 14:18:04 UTC
1661228,anual,2011-10-01,2012-09-30,1736383,false,"",50007,,1,,2011-09-07 14:19:00 UTC,2011-09-07 14:19:00 UTC
1661233,trimestral,2011-09-07,2011-11-30,1778300,false,"",50007,,1,,2011-09-07 17:41:02 UTC,2011-10-07 16:21:08 UTC
1661247,Anual,2011-09-08,2012-08-30,51176,false,"",50010,2012-01-05,1,,2011-09-08 13:30:55 UTC,2012-01-05 15:09:41 UTC
1661248,anual,2011-09-08,2012-08-30,1778350,false,"",50007,,1,,2011-09-08 14:07:18 UTC,2011-09-08 14:07:18 UTC
1661263,ANUAL,2011-09-08,2012-08-30,1778415,false,"",50010,2012-02-10,1,,2011-09-09 00:10:30 UTC,2012-02-10 13:54:05 UTC
1661298,Anual,2011-09-01,2012-08-31,1695659,false,"",50010,,1,,2011-09-12 00:53:33 UTC,2011-09-12 00:53:33 UTC
1661347,trimestral,2011-10-01,2011-12-30,1736932,false,<p>una vez por semana</p>,50004,,1,,2011-09-14 17:26:03 UTC,2011-09-14 17:26:03 UTC
1661380,ANU,2011-10-01,2012-12-30,51867,false,"",50007,,1,,2011-09-16 23:53:04 UTC,2012-12-10 20:11:21 UTC
1661403,anual,2011-08-01,2012-07-31,50051,false,"",1,,1,,2011-09-19 23:57:08 UTC,2012-08-15 16:38:58 UTC
1661404,anual,2011-09-05,2012-08-31,50020,false,"",1,,1,,2011-09-19 23:58:49 UTC,2012-01-29 18:54:37 UTC
1661443,Anual 20%antig,2011-10-01,2012-09-30,1694824,false,"",50010,,1,,2011-09-21 23:05:10 UTC,2011-09-21 23:05:10 UTC
1661492,anual,2011-10-01,2012-09-30,1779416,false,"",50007,,1,,2011-09-27 14:28:34 UTC,2011-09-27 14:28:34 UTC
1661493,Anual,2011-10-01,2012-09-30,1780032,false,"",50007,,1,,2011-09-27 14:33:37 UTC,2011-09-27 14:33:37 UTC
1661506,anual,2011-09-28,2012-09-30,1779261,false,"",50007,2011-11-10,1,,2011-09-28 14:50:56 UTC,2011-11-10 15:02:04 UTC
1661527,anual,2011-10-01,2011-12-31,50019,false,"",50007,,1,,2011-09-29 14:45:50 UTC,2011-09-29 14:45:50 UTC
1661528,anual,2011-10-01,2012-09-30,50500,false,"",50007,2012-09-11,1,,2011-09-29 14:48:10 UTC,2012-09-11 21:55:56 UTC
1661581,Anual,2011-10-01,2012-09-30,51828,false,"",50007,2012-03-19,1,,2011-10-03 21:09:58 UTC,2012-03-19 17:30:13 UTC
1661687,Anual,2011-10-01,2012-09-30,1735317,false,"",50007,,1,,2011-10-12 20:43:11 UTC,2011-10-12 20:43:11 UTC
1661743,ANU (palermo),2011-04-01,2012-03-31,1781045,false,"",1,2011-12-14,1,,2011-10-17 18:00:05 UTC,2011-12-14 16:35:30 UTC
1661796,Semestral,2011-11-01,2012-04-30,1781176,false,"",50007,,1,,2011-10-24 18:17:03 UTC,2011-10-24 18:21:43 UTC
1661862,Anual,2011-11-01,2012-10-30,50139,false,"",50007,,1,,2011-10-27 15:44:59 UTC,2011-10-27 15:44:59 UTC
1661887,Semestral,2011-10-01,2012-03-31,1768467,false,"",50007,,1,,2011-10-28 19:08:32 UTC,2011-11-21 18:18:02 UTC
1662004,ANU,2011-11-01,2012-10-30,1780201,false,"",1,2012-03-20,1,,2011-11-02 23:05:27 UTC,2012-03-20 14:36:29 UTC
1662014,Anual,2011-11-01,2012-10-31,1781638,false,"",1,2012-02-10,1,,2011-11-04 18:05:16 UTC,2012-02-10 13:59:00 UTC
1662024,Anual,2011-11-07,2012-10-30,1782729,false,"",50010,2012-06-13,1,,2011-11-07 23:22:32 UTC,2012-06-13 17:08:47 UTC
1662101,Anual,2011-12-01,2012-11-30,1694050,false,"",50007,,1,,2011-11-15 22:20:08 UTC,2011-11-15 22:20:08 UTC
1662244,Anual,2011-12-01,2012-11-30,1680268,false,"",50007,,1,,2011-11-30 20:04:03 UTC,2011-11-30 20:04:03 UTC
1662268,Anual,2011-12-03,2012-11-30,1786874,false,"",50007,2012-04-18,1,,2011-12-03 16:25:47 UTC,2012-04-18 17:32:45 UTC
1662291,ANU,2012-01-01,2012-12-31,1758278,false,"",50007,2012-02-10,1,,2011-12-06 01:30:33 UTC,2012-02-10 13:38:53 UTC
1662425,ANU,2011-12-16,2012-11-30,1763131,false,"",50013,2012-08-04,1,,2011-12-17 00:07:04 UTC,2012-08-04 15:42:39 UTC
1662429,Anual,2012-01-01,2012-12-31,1787670,false,"",50010,2012-11-09,1,,2011-12-17 17:19:28 UTC,2012-11-09 16:54:38 UTC
1662468,Anual,2012-01-01,2012-12-31,1784584,false,"",50007,,1,,2011-12-21 12:33:26 UTC,2011-12-21 12:33:26 UTC
1662518,Anual,2012-02-01,2013-01-31,1787790,false,"",50007,2012-07-18,1,,2011-12-27 18:28:21 UTC,2012-07-18 15:23:04 UTC
1662538,Anual,2012-01-02,2012-12-31,1789674,false,"",50007,,1,,2012-01-02 21:33:46 UTC,2012-01-02 21:33:46 UTC
1662566,Anual,2012-03-01,2013-02-28,50138,false,"",3,,1,,2012-01-03 20:52:37 UTC,2012-01-03 20:52:37 UTC
1662598,ANU,2012-01-04,2013-01-03,1789901,false,"",50010,2012-08-04,1,,2012-01-04 21:44:46 UTC,2012-08-04 15:48:44 UTC
1662612,anual,2012-01-05,2012-12-31,50002,false,"",50010,,1,,2012-01-05 16:33:40 UTC,2012-01-05 16:33:40 UTC
1662627,anual,2012-01-06,2012-12-31,1767397,false,"",50007,,1,,2012-01-07 00:17:04 UTC,2012-01-07 00:17:04 UTC
1662657,Anual,2012-03-01,2013-02-28,50064,false,"",50007,,1,,2012-01-10 14:16:38 UTC,2012-03-09 15:45:02 UTC
1662665,Monitoría,2012-01-01,2012-12-31,50010,false,"",1,,1,,2012-01-10 17:38:23 UTC,2013-01-11 17:00:03 UTC
1662666,Monitoría,2012-01-01,2013-12-31,50024,false,"",1,2013-03-13,1,,2012-01-10 17:44:13 UTC,2013-03-13 13:53:58 UTC
1662814,Anual,2012-02-01,2013-01-31,1694107,false,"",50007,,1,,2012-01-18 19:42:16 UTC,2012-01-18 19:42:16 UTC
1662877,ANU,2012-01-23,2013-01-31,1791453,false,"",50010,2012-05-16,1,,2012-01-24 01:48:53 UTC,2012-05-16 16:28:57 UTC
1662906,Anual,2012-02-01,2013-01-31,1705677,false,"",50010,2012-02-10,1,,2012-01-24 22:45:18 UTC,2012-02-10 13:35:41 UTC
1663002,Trimestral,2012-02-01,2012-04-30,51717,false,"",1,,1,,2012-01-31 15:36:02 UTC,2012-01-31 15:36:02 UTC
1663003,anual,2012-02-01,2013-02-28,50047,false,"",2,2012-10-10,1,,2012-01-31 15:39:30 UTC,2012-10-10 13:39:14 UTC
1663018,anual,2012-02-01,2013-01-31,1790917,false,"",1,,1,,2012-02-01 13:27:43 UTC,2012-02-01 13:27:43 UTC
1663024,Anual 1 vez por semana,2012-02-01,2013-01-31,1793506,false,"",50007,,1,,2012-02-01 16:23:01 UTC,2012-02-01 16:23:01 UTC
1663057,ANU,2012-02-02,2013-01-31,1793641,false,"",50007,,1,,2012-02-02 23:41:17 UTC,2012-02-02 23:41:17 UTC
1663123,Trimestral,2012-01-01,2012-03-31,1790346,false,"",1,,1,,2012-02-08 21:21:11 UTC,2012-02-08 21:21:11 UTC
1663154,ANU,2012-04-01,2013-03-31,50151,false,"",50010,2013-01-18,1,,2012-02-10 20:27:50 UTC,2013-01-18 21:59:42 UTC
1663345,anual,2012-03-01,2013-02-28,50950,true,"",50007,,1,,2012-02-28 23:13:06 UTC,2012-02-28 23:13:06 UTC
1663419,Trimestral,2012-03-05,2012-05-31,52074,false,"",1,,1,,2012-03-05 21:17:00 UTC,2012-03-05 21:17:00 UTC
1663427,ANU,2012-04-01,2013-03-31,1739233,false,"",50007,2013-02-19,1,,2012-03-06 01:34:10 UTC,2013-02-19 22:42:24 UTC
1663497,anual,2012-03-01,2013-02-28,1794561,false,"",50010,2012-06-19,1,,2012-03-08 16:21:47 UTC,2012-06-19 18:03:58 UTC
1663498,Trimestral,2012-03-01,2012-05-30,1770897,false,"",1,2012-05-16,1,,2012-03-08 16:53:33 UTC,2012-05-16 16:24:43 UTC
1663514,Anual,2012-04-01,2013-03-31,1796141,false,"",50007,,1,,2012-03-09 12:36:15 UTC,2012-03-09 12:36:15 UTC
1663533,Anual,2012-04-01,2013-03-30,1796006,false,"",50013,,1,,2012-03-10 00:22:27 UTC,2012-04-16 15:23:52 UTC
1663534,Anual,2012-04-09,2013-03-31,1735703,false,"",50007,,1,,2012-03-10 00:34:24 UTC,2012-03-10 00:34:24 UTC
1663535,Anual,2012-04-01,2013-03-31,1735704,false,"",50007,2013-03-13,1,,2012-03-10 02:11:04 UTC,2013-03-13 14:04:06 UTC
1663537,Anual,2012-03-01,2013-02-28,1795953,false,"",50013,,1,,2012-03-10 18:02:08 UTC,2012-03-10 18:02:08 UTC
1663549,monitoria,2012-03-01,2013-02-28,50673,false,"",3,,1,,2012-03-12 18:46:48 UTC,2012-03-12 18:46:48 UTC
1663575,ANU,2012-03-12,2013-03-10,602563,false,"",50007,2012-08-04,1,,2012-03-13 00:01:08 UTC,2012-08-04 15:38:59 UTC
1663600,Anual,2012-04-01,2013-03-31,50555,false,"",50010,,1,,2012-03-13 17:45:02 UTC,2012-03-13 17:45:02 UTC
1663616,anual,2012-04-09,2013-03-31,50125,false,"",50007,2012-09-11,1,,2012-03-14 15:42:12 UTC,2012-09-11 21:55:01 UTC
1663648,Anual,2012-04-01,2013-03-31,1793695,false,"",1,2012-11-09,1,,2012-03-16 19:18:41 UTC,2012-11-09 16:55:56 UTC
1663683,anual,2012-03-01,2013-02-28,50076,false,"",50007,2013-02-19,1,,2012-03-18 17:54:24 UTC,2013-02-19 22:39:40 UTC
1663693,semestral,2012-03-10,2012-08-10,1794962,false,<p>arreglamos 270 como en callao por 6 meses ah&iacute; se adapta al valor de alumno antiguo con el 20%.</p>,1,,1,,2012-03-19 17:58:15 UTC,2012-03-19 17:58:15 UTC
1663750,Anual,2012-04-01,2013-03-31,1796887,false,"",50013,,1,,2012-03-22 00:20:12 UTC,2012-03-22 00:20:12 UTC
1663760,Trimestral especial,2012-04-01,2012-06-30,1796963,false,"",4,,1,,2012-03-23 01:33:49 UTC,2012-03-23 01:33:49 UTC
1663785,Anual,2012-05-01,2013-04-30,1776123,false,"",50010,2012-10-10,1,,2012-03-26 23:42:03 UTC,2012-10-10 13:42:24 UTC
1663973,Anual ,2012-05-01,2013-04-30,1676887,false,"",50007,2013-01-18,1,,2012-04-09 22:50:13 UTC,2013-01-18 22:06:04 UTC
1663992,Anual,2012-04-11,2013-03-30,1781045,false,"",50010,,1,,2012-04-11 14:42:14 UTC,2012-06-11 12:50:04 UTC
1664000,ANU,2012-04-01,2013-03-31,50538,false,"",50007,2013-01-18,1,,2012-04-11 20:23:49 UTC,2013-01-18 22:02:02 UTC
1664027,anual,2012-04-01,2013-03-31,50699,false,"",50004,,1,,2012-04-13 14:08:02 UTC,2012-04-13 14:08:02 UTC
1664029,Anual,2012-04-01,2013-03-31,1735544,false,"",50007,,1,,2012-04-13 16:07:37 UTC,2012-04-13 16:07:37 UTC
1664032,Anual,2012-04-01,2013-03-31,1803396,false,"",50007,,1,,2012-04-13 17:20:52 UTC,2012-04-13 17:20:52 UTC
1664042,ANU,2012-04-13,2013-05-13,1804933,false,"",50010,2013-03-13,1,,2012-04-13 21:47:53 UTC,2013-03-13 14:35:15 UTC
1664059,Anual,2012-06-01,2013-05-31,1672156,false,"",50013,,1,,2012-04-17 12:41:38 UTC,2012-04-17 12:41:38 UTC
1664060,Anual,2012-07-01,2013-06-30,1738172,false,"",50007,,1,,2012-04-17 12:45:29 UTC,2012-04-17 12:45:29 UTC
1664071,ANU,2012-05-01,2013-04-30,1758285,false,"",50007,,1,,2012-04-17 23:59:24 UTC,2012-04-17 23:59:24 UTC
1664163,semestral,2012-05-01,2012-10-31,1804898,false,"",50010,2012-09-11,1,,2012-04-23 21:11:48 UTC,2012-09-11 22:01:06 UTC
1664195,Anual,2012-06-01,2013-05-31,1674088,false,"",50013,,1,,2012-04-26 12:28:04 UTC,2012-04-26 12:28:04 UTC
1664203,Anual,2012-05-01,2013-04-30,50600,false,"",50007,2013-03-13,1,,2012-04-26 15:24:34 UTC,2013-03-13 13:59:20 UTC
